Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
38,-1,64,0.00018444,11007.72,1015156,olafu.mtx,HLL,OpenMP,11.007719999999999
39,-1,64,0.00017742,11443.47,1015156,olafu.mtx,HLL,OpenMP,11.44347
40,-1,64,0.00022069,9199.98,1015156,olafu.mtx,HLL,OpenMP,9.19998
1,-1,64,0.05481554,1010.3,27689972,ML_Laplace.mtx,HLL,OpenMP,1.0103
2,-1,64,0.02855496,1939.42,27689972,ML_Laplace.mtx,HLL,OpenMP,1.9394200000000001
3,-1,64,0.01961969,2822.67,27689972,ML_Laplace.mtx,HLL,OpenMP,2.82267
4,-1,64,0.01512479,3661.54,27689972,ML_Laplace.mtx,HLL,OpenMP,3.66154
5,-1,64,0.01250203,4429.67,27689972,ML_Laplace.mtx,HLL,OpenMP,4.42967
6,-1,64,0.01053069,5258.91,27689972,ML_Laplace.mtx,HLL,OpenMP,5.25891
7,-1,64,0.0092764,5969.98,27689972,ML_Laplace.mtx,HLL,OpenMP,5.96998
8,-1,64,0.00841566,6580.58,27689972,ML_Laplace.mtx,HLL,OpenMP,6.58058
9,-1,64,0.00792422,6988.69,27689972,ML_Laplace.mtx,HLL,OpenMP,6.988689999999999
10,-1,64,0.00745599,7427.58,27689972,ML_Laplace.mtx,HLL,OpenMP,7.42758
11,-1,64,0.007039,7867.58,27689972,ML_Laplace.mtx,HLL,OpenMP,7.86758
12,-1,64,0.00694685,7971.95,27689972,ML_Laplace.mtx,HLL,OpenMP,7.97195
13,-1,64,0.00686954,8061.66,27689972,ML_Laplace.mtx,HLL,OpenMP,8.06166
14,-1,64,0.00670985,8253.53,27689972,ML_Laplace.mtx,HLL,OpenMP,8.253530000000001
15,-1,64,0.00661669,8369.74,27689972,ML_Laplace.mtx,HLL,OpenMP,8.36974
16,-1,64,0.00649369,8528.27,27689972,ML_Laplace.mtx,HLL,OpenMP,8.528270000000001
17,-1,64,0.00648389,8541.16,27689972,ML_Laplace.mtx,HLL,OpenMP,8.54116
18,-1,64,0.00641312,8635.41,27689972,ML_Laplace.mtx,HLL,OpenMP,8.63541
19,-1,64,0.00643489,8606.2,27689972,ML_Laplace.mtx,HLL,OpenMP,8.606200000000001
20,-1,64,0.00647181,8557.11,27689972,ML_Laplace.mtx,HLL,OpenMP,8.55711
21,-1,64,0.00776628,7130.82,27689972,ML_Laplace.mtx,HLL,OpenMP,7.13082
22,-1,64,0.00748065,7403.09,27689972,ML_Laplace.mtx,HLL,OpenMP,7.40309
23,-1,64,0.00730836,7577.61,27689972,ML_Laplace.mtx,HLL,OpenMP,7.57761
24,-1,64,0.00717271,7720.92,27689972,ML_Laplace.mtx,HLL,OpenMP,7.7209200000000004
25,-1,64,0.00697371,7941.24,27689972,ML_Laplace.mtx,HLL,OpenMP,7.94124
26,-1,64,0.00685173,8082.62,27689972,ML_Laplace.mtx,HLL,OpenMP,8.08262
27,-1,64,0.00677726,8171.43,27689972,ML_Laplace.mtx,HLL,OpenMP,8.17143
28,-1,64,0.00675685,8196.12,27689972,ML_Laplace.mtx,HLL,OpenMP,8.19612
29,-1,64,0.00662295,8361.83,27689972,ML_Laplace.mtx,HLL,OpenMP,8.36183
30,-1,64,0.00660356,8386.38,27689972,ML_Laplace.mtx,HLL,OpenMP,8.386379999999999
31,-1,64,0.006576,8421.53,27689972,ML_Laplace.mtx,HLL,OpenMP,8.42153
32,-1,64,0.00665109,8326.45,27689972,ML_Laplace.mtx,HLL,OpenMP,8.326450000000001
33,-1,64,0.00667479,8296.88,27689972,ML_Laplace.mtx,HLL,OpenMP,8.29688
34,-1,64,0.00664591,8332.93,27689972,ML_Laplace.mtx,HLL,OpenMP,8.332930000000001
35,-1,64,0.00665248,8324.7,27689972,ML_Laplace.mtx,HLL,OpenMP,8.3247
36,-1,64,0.00663792,8342.97,27689972,ML_Laplace.mtx,HLL,OpenMP,8.34297
37,-1,64,0.00659651,8395.34,27689972,ML_Laplace.mtx,HLL,OpenMP,8.395340000000001
38,-1,64,0.00664672,8331.91,27689972,ML_Laplace.mtx,HLL,OpenMP,8.33191
39,-1,64,0.00658264,8413.03,27689972,ML_Laplace.mtx,HLL,OpenMP,8.413030000000001
40,-1,64,0.00707929,7822.81,27689972,ML_Laplace.mtx,HLL,OpenMP,7.8228100000000005
1,-1,64,0.05476428,27.99,766396,dc1.mtx,HLL,OpenMP,0.027989999999999998
2,-1,64,0.05354721,28.63,766396,dc1.mtx,HLL,OpenMP,0.02863
3,-1,64,0.05240473,29.25,766396,dc1.mtx,HLL,OpenMP,0.02925
4,-1,64,0.05214325,29.4,766396,dc1.mtx,HLL,OpenMP,0.0294
5,-1,64,0.05205104,29.45,766396,dc1.mtx,HLL,OpenMP,0.02945
6,-1,64,0.05182378,29.58,766396,dc1.mtx,HLL,OpenMP,0.02958
7,-1,64,0.05178166,29.6,766396,dc1.mtx,HLL,OpenMP,0.0296
8,-1,64,0.05182676,29.58,766396,dc1.mtx,HLL,OpenMP,0.02958
9,-1,64,0.05183712,29.57,766396,dc1.mtx,HLL,OpenMP,0.02957
10,-1,64,0.05177021,29.61,766396,dc1.mtx,HLL,OpenMP,0.02961
11,-1,64,0.05174759,29.62,766396,dc1.mtx,HLL,OpenMP,0.02962
12,-1,64,0.0516793,29.66,766396,dc1.mtx,HLL,OpenMP,0.02966
13,-1,64,0.05165714,29.67,766396,dc1.mtx,HLL,OpenMP,0.029670000000000002
14,-1,64,0.05171562,29.64,766396,dc1.mtx,HLL,OpenMP,0.02964
15,-1,64,0.05168553,29.66,766396,dc1.mtx,HLL,OpenMP,0.02966
16,-1,64,0.05160881,29.7,766396,dc1.mtx,HLL,OpenMP,0.0297
17,-1,64,0.0515713,29.72,766396,dc1.mtx,HLL,OpenMP,0.02972
18,-1,64,0.05161129,29.7,766396,dc1.mtx,HLL,OpenMP,0.0297
19,-1,64,0.05149529,29.77,766396,dc1.mtx,HLL,OpenMP,0.029769999999999998
20,-1,64,0.05147551,29.78,766396,dc1.mtx,HLL,OpenMP,0.02978
21,-1,64,0.0516766,29.66,766396,dc1.mtx,HLL,OpenMP,0.02966
22,-1,64,0.05170659,29.64,766396,dc1.mtx,HLL,OpenMP,0.02964
23,-1,64,0.0516808,29.66,766396,dc1.mtx,HLL,OpenMP,0.02966
24,-1,64,0.05161946,29.69,766396,dc1.mtx,HLL,OpenMP,0.02969
25,-1,64,0.05156604,29.72,766396,dc1.mtx,HLL,OpenMP,0.02972
26,-1,64,0.05149073,29.77,766396,dc1.mtx,HLL,OpenMP,0.029769999999999998
27,-1,64,0.05156031,29.73,766396,dc1.mtx,HLL,OpenMP,0.02973
28,-1,64,0.05155029,29.73,766396,dc1.mtx,HLL,OpenMP,0.02973
29,-1,64,0.05168272,29.66,766396,dc1.mtx,HLL,OpenMP,0.02966
30,-1,64,0.05165332,29.67,766396,dc1.mtx,HLL,OpenMP,0.029670000000000002
31,-1,64,0.05162944,29.69,766396,dc1.mtx,HLL,OpenMP,0.02969
32,-1,64,0.05160716,29.7,766396,dc1.mtx,HLL,OpenMP,0.0297
33,-1,64,0.05159615,29.71,766396,dc1.mtx,HLL,OpenMP,0.02971
34,-1,64,0.0522941,29.31,766396,dc1.mtx,HLL,OpenMP,0.02931
35,-1,64,0.05150795,29.76,766396,dc1.mtx,HLL,OpenMP,0.02976
36,-1,64,0.05157546,29.72,766396,dc1.mtx,HLL,OpenMP,0.02972
37,-1,64,0.05145094,29.79,766396,dc1.mtx,HLL,OpenMP,0.02979
38,-1,64,0.05158187,29.72,766396,dc1.mtx,HLL,OpenMP,0.02972
39,-1,64,0.05149793,29.76,766396,dc1.mtx,HLL,OpenMP,0.02976
40,-1,64,0.0514476,29.79,766396,dc1.mtx,HLL,OpenMP,0.02979
1,-1,64,0.00192301,740.05,711558,thermomech_TK.mtx,HLL,OpenMP,0.74005
2,-1,64,0.00110249,1290.83,711558,thermomech_TK.mtx,HLL,OpenMP,1.29083
3,-1,64,0.00076122,1869.53,711558,thermomech_TK.mtx,HLL,OpenMP,1.86953
4,-1,64,0.00057365,2480.82,711558,thermomech_TK.mtx,HLL,OpenMP,2.48082
5,-1,64,0.00045532,3125.54,711558,thermomech_TK.mtx,HLL,OpenMP,3.12554
6,-1,64,0.00038279,3717.74,711558,thermomech_TK.mtx,HLL,OpenMP,3.7177399999999996
7,-1,64,0.00037142,3831.54,711558,thermomech_TK.mtx,HLL,OpenMP,3.83154
8,-1,64,0.00031361,4537.88,711558,thermomech_TK.mtx,HLL,OpenMP,4.53788
9,-1,64,0.00028088,5066.56,711558,thermomech_TK.mtx,HLL,OpenMP,5.066560000000001
10,-1,64,0.00025244,5637.41,711558,thermomech_TK.mtx,HLL,OpenMP,5.63741
11,-1,64,0.00024589,5787.71,711558,thermomech_TK.mtx,HLL,OpenMP,5.78771
12,-1,64,0.00029162,4879.99,711558,thermomech_TK.mtx,HLL,OpenMP,4.879989999999999
13,-1,64,0.0002194,6486.28,711558,thermomech_TK.mtx,HLL,OpenMP,6.48628
14,-1,64,0.00019579,7268.55,711558,thermomech_TK.mtx,HLL,OpenMP,7.26855
15,-1,64,0.00017924,7939.94,711558,thermomech_TK.mtx,HLL,OpenMP,7.93994
16,-1,64,0.0001689,8425.94,711558,thermomech_TK.mtx,HLL,OpenMP,8.42594
17,-1,64,0.00016916,8412.86,711558,thermomech_TK.mtx,HLL,OpenMP,8.41286
18,-1,64,0.00016304,8728.71,711558,thermomech_TK.mtx,HLL,OpenMP,8.72871
19,-1,64,0.0001664,8552.16,711558,thermomech_TK.mtx,HLL,OpenMP,8.55216
20,-1,64,0.00015095,9427.97,711558,thermomech_TK.mtx,HLL,OpenMP,9.42797
21,-1,64,0.00018416,7727.49,711558,thermomech_TK.mtx,HLL,OpenMP,7.7274899999999995
22,-1,64,0.00020384,6981.37,711558,thermomech_TK.mtx,HLL,OpenMP,6.98137
23,-1,64,0.00023229,6126.49,711558,thermomech_TK.mtx,HLL,OpenMP,6.1264899999999995
24,-1,64,0.00019328,7362.83,711558,thermomech_TK.mtx,HLL,OpenMP,7.36283
25,-1,64,0.00022687,6272.89,711558,thermomech_TK.mtx,HLL,OpenMP,6.27289
26,-1,64,0.00025867,5501.58,711558,thermomech_TK.mtx,HLL,OpenMP,5.50158
27,-1,64,0.0001805,7884.1,711558,thermomech_TK.mtx,HLL,OpenMP,7.8841
28,-1,64,0.00017741,8021.42,711558,thermomech_TK.mtx,HLL,OpenMP,8.02142
29,-1,64,0.00017664,8056.59,711558,thermomech_TK.mtx,HLL,OpenMP,8.05659
30,-1,64,0.00016829,8456.5,711558,thermomech_TK.mtx,HLL,OpenMP,8.4565
31,-1,64,0.00018074,7873.95,711558,thermomech_TK.mtx,HLL,OpenMP,7.87395
32,-1,64,0.00022934,6205.33,711558,thermomech_TK.mtx,HLL,OpenMP,6.20533
33,-1,64,0.00016429,8662.47,711558,thermomech_TK.mtx,HLL,OpenMP,8.662469999999999
34,-1,64,0.00016009,8889.51,711558,thermomech_TK.mtx,HLL,OpenMP,8.88951
35,-1,64,0.00016403,8676.18,711558,thermomech_TK.mtx,HLL,OpenMP,8.67618
36,-1,64,0.00016237,8764.87,711558,thermomech_TK.mtx,HLL,OpenMP,8.76487
37,-1,64,0.00016268,8747.89,711558,thermomech_TK.mtx,HLL,OpenMP,8.74789
38,-1,64,0.00016831,8455.39,711558,thermomech_TK.mtx,HLL,OpenMP,8.45539
39,-1,64,0.00015882,8960.8,711558,thermomech_TK.mtx,HLL,OpenMP,8.960799999999999
40,-1,64,0.00026063,5460.36,711558,thermomech_TK.mtx,HLL,OpenMP,5.46036
1,-1,64,0.00177795,646.2,574458,thermal1.mtx,HLL,OpenMP,0.6462
2,-1,64,0.00101133,1136.04,574458,thermal1.mtx,HLL,OpenMP,1.13604
3,-1,64,0.00066402,1730.24,574458,thermal1.mtx,HLL,OpenMP,1.73024
4,-1,64,0.00050067,2294.76,574458,thermal1.mtx,HLL,OpenMP,2.29476
5,-1,64,0.00040879,2810.51,574458,thermal1.mtx,HLL,OpenMP,2.8105100000000003
6,-1,64,0.0003395,3384.14,574458,thermal1.mtx,HLL,OpenMP,3.38414
7,-1,64,0.00032877,3494.64,574458,thermal1.mtx,HLL,OpenMP,3.49464
8,-1,64,0.0002497,4601.13,574458,thermal1.mtx,HLL,OpenMP,4.60113
9,-1,64,0.00022687,5064.22,574458,thermal1.mtx,HLL,OpenMP,5.064220000000001
10,-1,64,0.00021302,5393.43,574458,thermal1.mtx,HLL,OpenMP,5.39343
11,-1,64,0.0003047,3770.63,574458,thermal1.mtx,HLL,OpenMP,3.77063
12,-1,64,0.00018483,6216.05,574458,thermal1.mtx,HLL,OpenMP,6.21605
13,-1,64,0.00017325,6631.66,574458,thermal1.mtx,HLL,OpenMP,6.63166
14,-1,64,0.00016587,6926.57,574458,thermal1.mtx,HLL,OpenMP,6.92657
15,-1,64,0.00015866,7241.32,574458,thermal1.mtx,HLL,OpenMP,7.24132
16,-1,64,0.00015298,7510.46,574458,thermal1.mtx,HLL,OpenMP,7.51046
17,-1,64,0.00014723,7803.71,574458,thermal1.mtx,HLL,OpenMP,7.80371
18,-1,64,0.00014507,7919.53,574458,thermal1.mtx,HLL,OpenMP,7.91953
19,-1,64,0.00014141,8124.91,574458,thermal1.mtx,HLL,OpenMP,8.12491
20,-1,64,0.00013952,8235.05,574458,thermal1.mtx,HLL,OpenMP,8.23505
21,-1,64,0.00020947,5484.84,574458,thermal1.mtx,HLL,OpenMP,5.48484
22,-1,64,0.00018408,6241.41,574458,thermal1.mtx,HLL,OpenMP,6.24141
23,-1,64,0.00017181,6686.98,574458,thermal1.mtx,HLL,OpenMP,6.686979999999999
24,-1,64,0.00020972,5478.24,574458,thermal1.mtx,HLL,OpenMP,5.4782399999999996
25,-1,64,0.00015997,7181.91,574458,thermal1.mtx,HLL,OpenMP,7.18191
26,-1,64,0.00018394,6246.08,574458,thermal1.mtx,HLL,OpenMP,6.24608
27,-1,64,0.00022202,5174.94,574458,thermal1.mtx,HLL,OpenMP,5.174939999999999
28,-1,64,0.00019774,5810.12,574458,thermal1.mtx,HLL,OpenMP,5.8101199999999995
29,-1,64,0.00015084,7616.9,574458,thermal1.mtx,HLL,OpenMP,7.616899999999999
30,-1,64,0.00017308,6638.22,574458,thermal1.mtx,HLL,OpenMP,6.6382200000000005
31,-1,64,0.00021681,5299.31,574458,thermal1.mtx,HLL,OpenMP,5.29931
32,-1,64,0.00014712,7809.48,574458,thermal1.mtx,HLL,OpenMP,7.80948
33,-1,64,0.00015034,7641.98,574458,thermal1.mtx,HLL,OpenMP,7.641979999999999
34,-1,64,0.00014456,7947.43,574458,thermal1.mtx,HLL,OpenMP,7.947430000000001
35,-1,64,0.00014411,7972.6,574458,thermal1.mtx,HLL,OpenMP,7.972600000000001
36,-1,64,0.00014858,7732.7,574458,thermal1.mtx,HLL,OpenMP,7.7326999999999995
37,-1,64,0.0001501,7654.17,574458,thermal1.mtx,HLL,OpenMP,7.65417
38,-1,64,0.00014591,7873.92,574458,thermal1.mtx,HLL,OpenMP,7.87392
39,-1,64,0.00015294,7511.97,574458,thermal1.mtx,HLL,OpenMP,7.51197
40,-1,64,0.00018757,6125.37,574458,thermal1.mtx,HLL,OpenMP,6.12537
1,-1,64,0.00077551,1248.88,484256,af23560.mtx,HLL,OpenMP,1.2488800000000002
2,-1,64,0.00044485,2177.19,484256,af23560.mtx,HLL,OpenMP,2.17719
3,-1,64,0.0002822,3432.01,484256,af23560.mtx,HLL,OpenMP,3.43201
4,-1,64,0.00019388,4995.3,484256,af23560.mtx,HLL,OpenMP,4.9953
5,-1,64,0.00015031,6443.58,484256,af23560.mtx,HLL,OpenMP,6.44358
6,-1,64,0.00012827,7550.32,484256,af23560.mtx,HLL,OpenMP,7.55032
7,-1,64,0.00011159,8678.96,484256,af23560.mtx,HLL,OpenMP,8.67896
8,-1,64,0.00010899,8886.09,484256,af23560.mtx,HLL,OpenMP,8.88609
9,-1,64,9.826e-05,9856.41,484256,af23560.mtx,HLL,OpenMP,9.85641
10,-1,64,8.765e-05,11049.21,484256,af23560.mtx,HLL,OpenMP,11.049209999999999
11,-1,64,0.00012874,7523.28,484256,af23560.mtx,HLL,OpenMP,7.52328
12,-1,64,9.03e-05,10725.61,484256,af23560.mtx,HLL,OpenMP,10.725610000000001
13,-1,64,8.695e-05,11138.44,484256,af23560.mtx,HLL,OpenMP,11.138440000000001
14,-1,64,8.474e-05,11428.68,484256,af23560.mtx,HLL,OpenMP,11.42868
15,-1,64,8.408e-05,11518.27,484256,af23560.mtx,HLL,OpenMP,11.518270000000001
16,-1,64,7.434e-05,13027.35,484256,af23560.mtx,HLL,OpenMP,13.02735
17,-1,64,8.141e-05,11896.95,484256,af23560.mtx,HLL,OpenMP,11.89695
18,-1,64,7.839e-05,12354.9,484256,af23560.mtx,HLL,OpenMP,12.354899999999999
19,-1,64,8.324e-05,11634.82,484256,af23560.mtx,HLL,OpenMP,11.63482
20,-1,64,8.2e-05,11810.94,484256,af23560.mtx,HLL,OpenMP,11.81094
21,-1,64,9.47e-05,10227.48,484256,af23560.mtx,HLL,OpenMP,10.22748
22,-1,64,0.00010411,9303.2,484256,af23560.mtx,HLL,OpenMP,9.3032
23,-1,64,0.00010185,9509.65,484256,af23560.mtx,HLL,OpenMP,9.509649999999999
24,-1,64,0.00010731,9025.68,484256,af23560.mtx,HLL,OpenMP,9.02568
25,-1,64,0.00012461,7772.16,484256,af23560.mtx,HLL,OpenMP,7.7721599999999995
26,-1,64,0.00010877,8904.14,484256,af23560.mtx,HLL,OpenMP,8.90414
27,-1,64,0.00012009,8064.61,484256,af23560.mtx,HLL,OpenMP,8.06461
28,-1,64,0.00012255,7902.88,484256,af23560.mtx,HLL,OpenMP,7.90288
29,-1,64,0.0001117,8670.74,484256,af23560.mtx,HLL,OpenMP,8.67074
30,-1,64,0.00012741,7601.5,484256,af23560.mtx,HLL,OpenMP,7.6015
31,-1,64,0.00010585,9149.67,484256,af23560.mtx,HLL,OpenMP,9.14967
32,-1,64,0.00010158,9534.41,484256,af23560.mtx,HLL,OpenMP,9.53441
33,-1,64,0.00012653,7654.54,484256,af23560.mtx,HLL,OpenMP,7.65454
34,-1,64,0.00012226,7921.72,484256,af23560.mtx,HLL,OpenMP,7.9217200000000005
35,-1,64,0.00010642,9100.59,484256,af23560.mtx,HLL,OpenMP,9.10059
36,-1,64,0.0001079,8976.06,484256,af23560.mtx,HLL,OpenMP,8.97606
37,-1,64,0.00010515,9210.65,484256,af23560.mtx,HLL,OpenMP,9.21065
38,-1,64,0.00010471,9249.82,484256,af23560.mtx,HLL,OpenMP,9.24982
39,-1,64,0.00011326,8551.34,484256,af23560.mtx,HLL,OpenMP,8.55134
40,-1,64,0.00011505,8418.4,484256,af23560.mtx,HLL,OpenMP,8.4184
1,-1,64,8.6e-07,114.2,49,cage4.mtx,HLL,OpenMP,0.1142
2,-1,64,1.081e-05,9.07,49,cage4.mtx,HLL,OpenMP,0.00907
3,-1,64,7.218e-05,1.36,49,cage4.mtx,HLL,OpenMP,0.00136
4,-1,64,1.106e-05,8.86,49,cage4.mtx,HLL,OpenMP,0.00886
5,-1,64,5.28e-06,18.55,49,cage4.mtx,HLL,OpenMP,0.01855
6,-1,64,5.07e-06,19.31,49,cage4.mtx,HLL,OpenMP,0.019309999999999997
7,-1,64,5.68e-06,17.25,49,cage4.mtx,HLL,OpenMP,0.01725
8,-1,64,4.779e-05,2.05,49,cage4.mtx,HLL,OpenMP,0.0020499999999999997
9,-1,64,1.354e-05,7.24,49,cage4.mtx,HLL,OpenMP,0.00724
10,-1,64,1.373e-05,7.14,49,cage4.mtx,HLL,OpenMP,0.00714
11,-1,64,2.404e-05,4.08,49,cage4.mtx,HLL,OpenMP,0.00408
12,-1,64,2.669e-05,3.67,49,cage4.mtx,HLL,OpenMP,0.00367
13,-1,64,2.706e-05,3.62,49,cage4.mtx,HLL,OpenMP,0.00362
14,-1,64,2.836e-05,3.46,49,cage4.mtx,HLL,OpenMP,0.00346
15,-1,64,3.006e-05,3.26,49,cage4.mtx,HLL,OpenMP,0.00326
16,-1,64,3.398e-05,2.88,49,cage4.mtx,HLL,OpenMP,0.0028799999999999997
17,-1,64,3.326e-05,2.95,49,cage4.mtx,HLL,OpenMP,0.0029500000000000004
18,-1,64,3.632e-05,2.7,49,cage4.mtx,HLL,OpenMP,0.0027
19,-1,64,3.972e-05,2.47,49,cage4.mtx,HLL,OpenMP,0.0024700000000000004
20,-1,64,4.074e-05,2.41,49,cage4.mtx,HLL,OpenMP,0.0024100000000000002
21,-1,64,4e-05,2.45,49,cage4.mtx,HLL,OpenMP,0.0024500000000000004
22,-1,64,4.192e-05,2.34,49,cage4.mtx,HLL,OpenMP,0.00234
23,-1,64,4.393e-05,2.23,49,cage4.mtx,HLL,OpenMP,0.0022299999999999998
24,-1,64,4.666e-05,2.1,49,cage4.mtx,HLL,OpenMP,0.0021000000000000003
25,-1,64,4.702e-05,2.08,49,cage4.mtx,HLL,OpenMP,0.0020800000000000003
26,-1,64,4.975e-05,1.97,49,cage4.mtx,HLL,OpenMP,0.00197
27,-1,64,5.268e-05,1.86,49,cage4.mtx,HLL,OpenMP,0.00186
28,-1,64,5.312e-05,1.84,49,cage4.mtx,HLL,OpenMP,0.00184
29,-1,64,5.069e-05,1.93,49,cage4.mtx,HLL,OpenMP,0.0019299999999999999
30,-1,64,5.568e-05,1.76,49,cage4.mtx,HLL,OpenMP,0.00176
31,-1,64,5.852e-05,1.67,49,cage4.mtx,HLL,OpenMP,0.0016699999999999998
32,-1,64,6.201e-05,1.58,49,cage4.mtx,HLL,OpenMP,0.00158
33,-1,64,5.864e-05,1.67,49,cage4.mtx,HLL,OpenMP,0.0016699999999999998
34,-1,64,6.619e-05,1.48,49,cage4.mtx,HLL,OpenMP,0.00148
35,-1,64,6.534e-05,1.5,49,cage4.mtx,HLL,OpenMP,0.0015
36,-1,64,6.933e-05,1.41,49,cage4.mtx,HLL,OpenMP,0.00141
37,-1,64,7.152e-05,1.37,49,cage4.mtx,HLL,OpenMP,0.0013700000000000001
38,-1,64,7.972e-05,1.23,49,cage4.mtx,HLL,OpenMP,0.00123
39,-1,64,7.68e-05,1.28,49,cage4.mtx,HLL,OpenMP,0.00128
40,-1,64,8.15e-05,1.2,49,cage4.mtx,HLL,OpenMP,0.0012
1,-1,64,1.177e-05,678.73,3996,olm1000.mtx,HLL,OpenMP,0.67873
2,-1,64,1.495e-05,534.7,3996,olm1000.mtx,HLL,OpenMP,0.5347000000000001
3,-1,64,7.941e-05,100.65,3996,olm1000.mtx,HLL,OpenMP,0.10065
4,-1,64,1.083e-05,738.03,3996,olm1000.mtx,HLL,OpenMP,0.73803
5,-1,64,1.291e-05,619.16,3996,olm1000.mtx,HLL,OpenMP,0.6191599999999999
6,-1,64,1.144e-05,698.5,3996,olm1000.mtx,HLL,OpenMP,0.6985
7,-1,64,1.425e-05,560.65,3996,olm1000.mtx,HLL,OpenMP,0.56065
8,-1,64,1.428e-05,559.49,3996,olm1000.mtx,HLL,OpenMP,0.55949
9,-1,64,1.559e-05,512.47,3996,olm1000.mtx,HLL,OpenMP,0.51247
10,-1,64,1.533e-05,521.48,3996,olm1000.mtx,HLL,OpenMP,0.52148
11,-1,64,2.203e-05,362.81,3996,olm1000.mtx,HLL,OpenMP,0.36281
12,-1,64,2.895e-05,276.1,3996,olm1000.mtx,HLL,OpenMP,0.2761
13,-1,64,3.076e-05,259.78,3996,olm1000.mtx,HLL,OpenMP,0.25977999999999996
14,-1,64,2.603e-05,307.09,3996,olm1000.mtx,HLL,OpenMP,0.30709
15,-1,64,3.035e-05,263.34,3996,olm1000.mtx,HLL,OpenMP,0.26333999999999996
16,-1,64,3.346e-05,238.87,3996,olm1000.mtx,HLL,OpenMP,0.23887
17,-1,64,3.302e-05,242.05,3996,olm1000.mtx,HLL,OpenMP,0.24205000000000002
18,-1,64,3.505e-05,227.98,3996,olm1000.mtx,HLL,OpenMP,0.22798
19,-1,64,3.833e-05,208.53,3996,olm1000.mtx,HLL,OpenMP,0.20853
20,-1,64,3.723e-05,214.64,3996,olm1000.mtx,HLL,OpenMP,0.21464
21,-1,64,3.983e-05,200.66,3996,olm1000.mtx,HLL,OpenMP,0.20066
22,-1,64,4.043e-05,197.7,3996,olm1000.mtx,HLL,OpenMP,0.1977
23,-1,64,4.304e-05,185.68,3996,olm1000.mtx,HLL,OpenMP,0.18568
24,-1,64,4.671e-05,171.1,3996,olm1000.mtx,HLL,OpenMP,0.1711
25,-1,64,4.871e-05,164.09,3996,olm1000.mtx,HLL,OpenMP,0.16409
26,-1,64,4.933e-05,162.03,3996,olm1000.mtx,HLL,OpenMP,0.16203
27,-1,64,4.833e-05,165.36,3996,olm1000.mtx,HLL,OpenMP,0.16536
28,-1,64,4.975e-05,160.63,3996,olm1000.mtx,HLL,OpenMP,0.16063
29,-1,64,5.313e-05,150.42,3996,olm1000.mtx,HLL,OpenMP,0.15042
30,-1,64,5.476e-05,145.94,3996,olm1000.mtx,HLL,OpenMP,0.14594
31,-1,64,5.824e-05,137.22,3996,olm1000.mtx,HLL,OpenMP,0.13722
32,-1,64,5.881e-05,135.89,3996,olm1000.mtx,HLL,OpenMP,0.13588999999999998
33,-1,64,6.122e-05,130.55,3996,olm1000.mtx,HLL,OpenMP,0.13055
34,-1,64,6.735e-05,118.66,3996,olm1000.mtx,HLL,OpenMP,0.11866
35,-1,64,6.824e-05,117.11,3996,olm1000.mtx,HLL,OpenMP,0.11711
36,-1,64,6.83e-05,117.01,3996,olm1000.mtx,HLL,OpenMP,0.11701
37,-1,64,7.087e-05,112.77,3996,olm1000.mtx,HLL,OpenMP,0.11277
38,-1,64,7.227e-05,110.59,3996,olm1000.mtx,HLL,OpenMP,0.11059000000000001
39,-1,64,7.235e-05,110.47,3996,olm1000.mtx,HLL,OpenMP,0.11047
40,-1,64,7.729e-05,103.4,3996,olm1000.mtx,HLL,OpenMP,0.1034
1,-1,64,0.0002478,459.52,56934,rdist2.mtx,HLL,OpenMP,0.45952
2,-1,64,0.00015055,756.35,56934,rdist2.mtx,HLL,OpenMP,0.7563500000000001
3,-1,64,9.593e-05,1187.04,56934,rdist2.mtx,HLL,OpenMP,1.1870399999999999
4,-1,64,7.582e-05,1501.72,56934,rdist2.mtx,HLL,OpenMP,1.50172
5,-1,64,5.981e-05,1903.73,56934,rdist2.mtx,HLL,OpenMP,1.90373
6,-1,64,5.538e-05,2056.16,56934,rdist2.mtx,HLL,OpenMP,2.0561599999999998
7,-1,64,9.255e-05,1230.35,56934,rdist2.mtx,HLL,OpenMP,1.2303499999999998
8,-1,64,4.845e-05,2350.27,56934,rdist2.mtx,HLL,OpenMP,2.35027
9,-1,64,4.435e-05,2567.35,56934,rdist2.mtx,HLL,OpenMP,2.56735
10,-1,64,3.873e-05,2940.27,56934,rdist2.mtx,HLL,OpenMP,2.94027
11,-1,64,5.349e-05,2128.8,56934,rdist2.mtx,HLL,OpenMP,2.1288
12,-1,64,4.507e-05,2526.45,56934,rdist2.mtx,HLL,OpenMP,2.5264499999999996
13,-1,64,4.733e-05,2405.69,56934,rdist2.mtx,HLL,OpenMP,2.40569
14,-1,64,4.319e-05,2636.14,56934,rdist2.mtx,HLL,OpenMP,2.6361399999999997
15,-1,64,5.074e-05,2243.93,56934,rdist2.mtx,HLL,OpenMP,2.2439299999999998
16,-1,64,4.98e-05,2286.48,56934,rdist2.mtx,HLL,OpenMP,2.28648
17,-1,64,5.294e-05,2151.02,56934,rdist2.mtx,HLL,OpenMP,2.15102
18,-1,64,5.216e-05,2183.05,56934,rdist2.mtx,HLL,OpenMP,2.18305
